site,Plot ID,Plot ID_input,Plant ID,Plant No. in plot,Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",Leaf No. (n),"Leaf Length, L(n), >2.5cm","L(n+1), <2.5cm",PIT1,PIT2,PIT3,Planting Date,T1 Date,T2Date,T3Date,T1 (DAP),T2(DAP),T3(DAP)
1,52,,P3,,2,2.7,0.3,2,7.5,1.2,3,4.2,1.3,2.035026479,2.599488923,3.44238495,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,53,53,P1,,2,4.9,1.3,3,4.8,1.4,4,5,1.2,2.507166487,3.529422985,4.485697734,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,53,,P2,,2,7,2,4,2.6,0.4,4,8.8,2.4,2.821878873,4.02095345,4.968581137,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,53,,P3,,2,5.7,2,4,3.1,0.5,4,8,0.6,2.786938313,4.117898366,4.449046656,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,54,54,P1,,3,3,1.1,4,3.7,1.2,5,4.7,1.4,3.181721493,4.348168887,5.521242546,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,54,,P2,,3,5.4,1.9,4,6.6,2.1,6,2.7,1.2,3.73726663,4.847743893,6.094904641,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,54,,P3,,3,3,1,4,2.7,1,5,3,1.1,3.165956233,4.07748392,5.181721493,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,55,55,P1,,2,6.8,1.6,3,5.4,1.4,4,2.7,0.9,2.691560407,3.570481502,4.070052959,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,55,,P2,,2,4.7,1.6,3,5.5,1.5,4,4.3,1.1,2.585835066,3.606840365,4.397801191,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,55,,P3,,2,3.2,0.8,2,9.7,1.7,3,4.6,1.4,2.178071905,2.778545504,3.512587205,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,56,56,P1,,2,5.1,0.4,3,3.1,0.5,3,10.6,1.7,2.280078982,3.117898366,3.789281469,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,56,,P2,,2,3.6,0.4,2,11.2,2.1,3,7.6,1.4,2.165956233,2.895844778,3.657252044,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,56,,P3,,2,5.5,1.2,3,5.1,1.1,4,3.2,1.1,2.517895177,3.464786294,4.231176892,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,57,57,P1,,3,2.6,0.3,3,10.5,2.1,4,8.6,2.4,3.018162074,3.89166815,4.968015197,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,57,,P2,,2,8.1,2,3,8.5,1.9,4,7.2,1.4,2.840465534,3.816823791,4.645935892,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,57,,P3,,3,3,0.7,4,3,1.1,5,2.7,0.8,3.12528218,4.181721493,5.063269761,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,58,58,P1,,2,3.4,0.4,2,11.1,2.2,3,6.2,1.1,2.143679997,2.921016781,3.525235957,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,58,,P2,,2,3,0.9,3,6.9,1.9,3,8.8,1.2,2.151433285,3.787203415,3.631621129,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,58,,P3,,2,6.3,1.5,3,4.1,1.5,3,13.4,1.1,2.644044922,3.491979597,3.671600492,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,59,59,P1,,2,3.1,1.8,3,2.6,0.8,3,6.2,0.4,2.395705054,3.033275821,3.331379633,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,59,,P2,,2,7.1,1.7,3,4.2,1.6,4,4,0.5,2.73020531,3.537565084,4.226023968,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,59,,P3,,2,3.9,1.1,3,4.1,1.3,4,2.9,1.1,2.351345213,3.430686454,4.153104931,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,60,60,P1,,1,5,2.3,2,10.2,2.1,4,2.6,1.6,1.892622643,2.889681201,4.080782867,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,60,,P2,,2,6.1,1.6,3,2.6,0.7,4,4.2,1,2.666523158,3.02988959,4.361507482,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,60,,P3,,2,9.2,2.3,3,4.5,0.8,4,4.2,1.1,2.939852883,3.340307744,4.387224756,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,61,61,P1,,2,3.5,0.4,2,12.2,2.2,3,4.9,0.6,2.155123977,2.925373632,3.320440467,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,61,,P2,,2,3.8,0.3,2,7.5,1.6,2,14.1,2,2.164913211,2.711122222,2.885744805,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,61,,P3,,2,3,0.4,2,10.1,2.2,3,4.6,0.6,2.090486517,2.916124131,3.299362257,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,62,62,P1,,2,4.9,0.5,2,12.2,2.1,3,5.4,1.6,2.294843002,2.900907346,3.633106858,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,62,,P2,,2,7.2,0.9,3,2.6,1,3,10.4,2,2.508689604,3.041046827,3.864651452,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,62,,P3,,2,4,0.3,2,8.7,1.5,3,3.7,1.4,2.181449866,2.709404487,3.403393341,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,63,63,P1,,,,,,,,,,,,,,,,4/14/2016,,,,
1,63,,P2,,,,,,,,,,,,,,,,4/14/2016,,,,
1,63,,P3,,,,,,,,,,,,,,,,4/14/2016,,,,
1,64,64,P1,,2,9.5,2.4,4,3,0.8,5,3,0.9,2.970329037,4.137938908,5.151433285,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,64,,P2,,3,3.9,0.5,4,2.9,1.2,5,3.3,0.9,3.216484438,4.168202431,5.21368073,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,64,,P3,,3,3.4,1.1,4,3.2,1,5,3.6,1,3.272480432,4.212233939,5.284669747,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,65,65,P1,,3,3.4,1.2,3,4.8,2.4,4,8.3,0.6,3.295245625,3.941106311,4.456767309,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,65,,P2,,2,8,1.5,3,5.9,2.2,4,5.6,0.4,2.694843002,3.870416603,4.305592401,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,65,,P3,,3,2.5,1.1,4,2.6,0.8,4,7.9,1.1,3,4.033275821,4.583586783,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,66,66,P1,,2,6.6,1.2,3,4.9,1.1,4,4.3,1.2,2.569455934,3.45045398,4.424921309,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,66,,P2,,2,5.1,1.3,3,3.8,0.8,4,2.7,0.7,2.521590594,3.268723667,4.057011273,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,66,,P3,,1,10.3,2.4,2,8.9,1.7,4,4.4,1.2,1.971975911,2.767030859,4.435096754,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,67,67,P1,,2,5,1.6,3,3.8,1.3,3,10.4,2.4,2.60832572,3.390356115,3.972160566,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,67,,P2,,2,6.6,0.9,3,7.5,0.4,3,6.7,0.2,2.487233598,3.374800297,3.280735879,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,67,,P3,,2,6.6,1.5,3,3.5,1,3,7.4,1.3,2.655221343,3.268584118,3.623989103,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,68,68,P1,,2,6.7,2.4,3,6.4,1.3,4,4.6,1.4,2.960237237,3.589740491,4.512587205,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,68,,P2,,2,7.7,1.1,3,4.3,1.2,4,4.9,1.6,2.578099455,3.424921309,4.601255797,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,68,,P3,,2,8.1,1.8,3,6.4,1.2,4,4.6,1.7,2.781590982,3.561541513,4.612566192,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,69,69,P1,,3,4.3,1.3,4,4.1,1.1,5,4.1,0.8,3.453353352,4.376001343,5.302727496,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,69,,P2,,3,4.7,1.3,4,4.1,1.2,5,3.9,1,3.491186305,4.40262893,5.326740252,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,69,,P3,,3,4.4,0.8,4,3.2,1,5,3.4,0.6,3.331611346,4.212233939,5.177265371,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,70,70,P1,,2,4.3,0.8,3,3,0.8,3,10.5,2,2.322474521,3.137938908,3.865432533,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,70,,P2,,2,5.9,2.8,3,7.4,1.7,4,5.7,0.4,3.15205109,3.737796497,4.310218613,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,70,,P3,,2,6.5,2.2,3,2.9,0.9,4,2.7,0.5,2.882001216,3.12684698,4.045636319,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,71,71,P1,,3,5.5,1.5,4,5.4,1.9,5,5.3,1.3,3.606840365,4.73726663,5.534685359,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,71,,P2,,3,5.2,1.8,4,6.7,1.8,5,7.1,2.3,3.690345226,4.750057937,5.92602673,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,71,,P3,,2,4.4,2,3,6.7,2.1,4,7.4,2,2.716987167,3.849717404,4.829444352,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,72,72,P1,,3,3.8,1.7,4,5.1,1.5,5,4.7,2,3.520542622,4.58258222,5.738834799,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,72,,P2,,3,4.2,1.4,4,4.9,1.4,5,4.5,2,3.472226461,4.537168235,5.724830143,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,72,,P3,,3,3.1,1.6,4,4.5,1.3,5,4.9,2.1,3.325237184,4.473367519,5.794224209,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,73,73,P1,,2,8.6,2,4,3,1,5,2.6,0.5,2.847016829,4.165956233,5.023789469,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,73,,P2,,2,7.1,1.7,3,7.6,2.4,4,8.7,2.4,2.73020531,3.96458513,4.968302319,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,73,,P3,,2,6.7,1.5,3,7.2,1.2,4,5.9,1.2,2.65868559,3.590364004,4.539146689,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,74,74,P1,,3,2.7,1.1,4,3.3,1.2,5,3.1,1.1,3.085708293,4.274447891,5.207618043,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,74,,P2,,2,2.7,1,3,5.5,1,4,3.4,1.4,2.07748392,3.462506668,4.346538479,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,74,,P3,,2,7.8,1.1,3,6,1.1,4,4.4,1,2.580878665,3.51605948,4.381555127,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,75,75,P1,,2,6.8,1.5,3,5.3,1.9,4,7.5,1.8,2.662031104,3.732479348,4.769812696,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,75,,P2,,2,7.8,1.8,3,6.7,1,5,2.8,0.8,2.775969609,3.51827606,5.090462991,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,75,,P3,,2,6.9,1.4,3,6.1,1.9,4,8,2.1,2.63648864,3.764721675,4.869642736,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,76,76,P1,,3,3,0.6,4,3.3,0.7,5,3.4,0.6,3.113282753,4.179048239,5.177265371,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,76,,P2,,3,2.7,0.7,3,10.1,2.3,4,7.5,0.5,3.057011273,3.943646846,4.405683871,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,76,,P3,,3,2.9,0.4,4,2.6,0.9,5,3.5,0.3,3.074921704,4.036970261,5.136959066,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,77,77,P1,,3,3.3,1.3,4,5.7,0.4,5,6,2,3.298029404,4.310218613,5.796885986,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,77,,P2,,3,2.7,0.7,4,4.1,1.5,5,4.9,1.2,3.057011273,4.491979597,5.478312563,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,77,,P3,,3,3.4,1.3,4,5.1,1.6,5,6.3,2,3.319826428,4.615016483,5.805522857,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,78,78,P1,,2,9.1,2.1,2,10.3,2.3,3,8.3,2.1,2.88109597,2.944383888,3.873134627,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,78,,P2,,3,3.2,1,3,4.2,1.4,4,3.5,1.1,3.212233939,3.472226461,4.290700614,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,78,,P3,,2,10.4,2.1,3,3.2,0.8,4,2.6,0.6,2.891020174,3.178071905,4.026747406,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,79,79,P1,,2,5.1,1.4,3,5.4,0.4,3,12.9,0.4,2.551490786,3.295889374,3.472413432,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,79,,P2,,2,3.2,1.2,3,5.2,1.2,4,6,0.9,2.251685069,3.499453986,4.461472519,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,79,,P3,,2,7.8,2.2,3,7.9,2.3,4,8,1.6,2.898999156,3.932427276,4.722706232,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,80,80,P1,,2,6.7,1.2,3,4.5,1.4,4,3,0.6,2.573220629,3.503412185,4.113282753,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,80,,P2,,2,5.5,0.7,3,2.9,1.1,4,2.3,0.6,2.382482075,3.153104931,3.937947866,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,80,,P3,,3,3.2,0.8,4,3.1,1.1,4,12.6,1.5,3.178071905,4.207618043,4.7599765,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,81,81,P1,,3,2.6,0.4,3,12.2,2.4,4,6.4,0.8,3.02095345,3.974893716,4.452047937,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,81,,P2,,3,6.1,1.3,3,8.1,2,4,2.7,0.4,3.576999741,3.840465534,4.040303393,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,81,,P3,,3,5.4,1.1,3,5.4,0.7,4,4,0.4,3.484013359,3.376936058,4.204119983,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,82,82,P1,,2,5.8,1.7,3,6.4,1.8,4,7.8,2.4,2.685745471,3.741031822,4.965365612,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,82,,P2,,2,7.8,1.9,4,3.4,0.9,5,3.7,1,2.805676765,4.231341798,5.299650121,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,82,,P3,,3,3.2,0.9,4,3.5,1.5,5,5,1.8,3.194606128,4.397112105,5.678457724,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,83,83,P1,,2,6.4,1.6,2,7.1,2.3,3,7.2,1.8,2.678071905,2.92602673,3.763034406,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,83,,P2,,2,4.5,1.1,2,5.9,1.7,3,6.9,0.3,2.417234769,2.690062677,3.323786494,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,83,,P3,,2,5.8,2.1,3,3.7,0.9,4,3.9,0.3,2.828378919,3.277317632,4.173370215,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,84,84,P1,,2,3.2,0.4,3,4.3,1.5,4,4.4,6,2.118714603,3.514954503,2.177317987,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,84,,P2,,2,3.6,0.8,3,2.9,0.5,3,8.5,0.3,2.242436403,3.08443231,3.365957288,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,84,,P3,,2,3.8,0.5,3,3.6,0.5,3,7.8,0.2,2.206449571,3.184715373,3.310581099,3/23/2016,4/11/2016,4/14/2016,4/17/2016,19,22,25
1,85,85,P1,,2,5.3,1.4,3,3,2.1,4,4.2,0.5,2.564450547,3.511170072,4.243767533,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,85,,P2,,2,5.6,1.3,3,4.5,2.3,4,3.6,0.8,2.552228552,3.875766462,4.242436403,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,85,,P3,,3,2.5,1.7,3,4.3,1.8,4,7.2,1.4,3,3.622768294,4.645935892,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,86,86,P1,,3,5,2.4,4,5.1,2.2,5,4.9,1.4,3.944381868,4.847959171,5.537168235,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,86,,P2,,3,2.6,1.1,3,6.6,2,4,6.4,1.6,3.04559481,3.813100467,4.678071905,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,86,,P3,,3,2.6,0.6,3,6.6,2.4,4,6.3,1.4,3.026747406,3.959646147,4.614502221,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,87,87,P1,,2,7.8,2.3,3,6.6,0.6,3,15.7,1.1,2.931722395,3.404846253,3.691169189,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,87,,P2,,2,7.8,2.3,3,5.4,0.7,3,12.7,0.8,2.931722395,3.376936058,3.587870108,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,87,,P3,,2,5.9,1.4,3,2.6,0.5,3,7.6,0.3,2.596922829,3.023789469,3.344002436,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,88,88,P1,,4,3.2,1.6,5,4,2.3,6,4.6,1.6,4.35614381,5.849324479,6.577400717,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,88,,P2,,4,3,1.7,5,3.5,1.2,6,4.7,1.5,4.320997677,5.314330362,6.552730246,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,88,,P3,,4,3.1,1.9,5,4,1.5,6,5.3,1.5,4.439407945,5.479190061,6.59530285,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,89,89,P1,,2,3.8,1.3,3,3.2,0.7,3,7.9,2,2.390356115,3.162426566,3.837562044,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,89,,P2,,2,3.1,0.5,2,7.1,2.4,3,6,1.6,2.117898366,2.96236307,3.662352842,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,89,,P3,,2,4,0.4,3,2.6,0.8,3,6.6,1.2,2.204119983,3.033275821,3.569455934,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,90,90,P1,,2,4.1,0.9,3,2.6,0.8,3,5.9,1.2,2.326242003,3.033275821,3.539146689,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,90,,P2,,2,5,0.9,3,2.6,0.5,3,5.9,1.8,2.404214961,3.023789469,3.723287094,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,90,,P3,,2,3.6,0.4,2,6.1,0.9,2,8.6,2.3,2.165956233,2.466124094,2.936777181,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,91,91,P1,,2,2.7,0.6,2,5.7,2.4,3,6.6,2,2.051168272,2.952806803,3.813100467,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,91,,P2,,1,4.3,0.8,1,6.9,2.2,2,5.7,0.6,1.322474521,1.888166047,2.366090013,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,91,,P3,,2,4.7,1.6,3,3.3,1.1,4,3,0.3,2.585835066,3.252711297,4.079181246,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,92,92,P1,,2,4.8,1.5,3,3.5,0.8,3,10,1.9,2.560825974,3.227976658,3.83474939,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,92,,P2,,2,5.6,1.5,3,4,1.5,4,4.9,1.4,2.612218139,3.479190061,4.537168235,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,92,,P3,,2,4,0.3,3,2.6,0.6,3,7.2,1.3,2.181449866,3.026747406,3.617970401,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,93,93,P1,,2,5.7,2,3,2.6,1.7,4,4.7,1.7,2.786938313,3.092309401,4.620759673,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,93,,P2,,2,4.4,1.5,3,3.7,1.8,4,3.5,1.5,2.525316508,3.544090181,4.397112105,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,93,,P3,,3,3.7,1.9,4,3.5,1.6,5,3,1.3,3.588228777,4.429854005,5.218023304,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,94,94,P1,,3,5,2.3,4,3.5,1.6,5,2.6,1.1,3.892622643,4.429854005,5.04559481,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,94,,P2,,3,2.5,0.7,4,2.9,1.1,4,7.4,1.5,3,4.153104931,4.679936806,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,94,,P3,,3,5.5,1.5,4,2.6,1.2,4,6.2,1.9,3.606840365,4.050725849,4.767956446,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,95,95,P1,,1,4.9,1.5,2,5.9,1.7,3,4.2,1.8,1.568475648,2.690062677,3.612292108,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,95,,P2,,1,4,0.6,2,6.9,2.1,3,5.8,2,1.247745864,2.85343332,3.790418615,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,95,,P3,,2,2.6,0.3,2,4,1.3,3,4.2,1.1,2.018162074,2.418178702,3.387224756,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,96,96,P1,,1,7.6,1.7,2,3.6,2.1,3,4.9,1.1,1.742465889,2.676522228,3.45045398,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,96,,P2,,2,3.1,0.3,3,2.6,1,3,6.7,1.6,2.092109998,3.041046827,3.688369605,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,96,,P3,,2,2.8,0.3,2,5,1.1,2,8.6,1.8,2.050738306,2.457786464,2.789955751,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,97,97,P1,,1,6.2,1.9,2,3.8,0.8,2,7.5,1,1.767956446,2.268723667,2.545243259,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,97,,P2,,2,5,1.6,3,2.9,0.5,3,8.1,1.6,2.60832572,3.08443231,3.724830143,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,97,,P3,,2,3.5,1,2,6.6,1.5,3,5,0.7,2.268584118,2.655221343,3.352546996,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,98,98,P1,,2,6.1,1.1,3,3.5,1,3,9.6,1,2.52072924,3.268584118,3.594877672,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,98,,P2,,2,5.2,1.1,3,3,0.9,3,9.9,1.6,2.47147689,3.151433285,3.755127857,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,98,,P3,,2,6.5,1.3,3,3.6,1,4,3.2,1.4,2.593692641,3.284669747,4.298616761,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,99,99,P1,,2,5.4,1.7,3,3.6,1,4,3.2,0.6,2.666315749,3.284669747,4.147469267,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,99,,P2,,2,5.2,0.9,2,8.3,1.6,3,6.1,0.5,2.417537002,2.728907158,3.356594395,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,99,,P3,,2,3.6,0.5,2,7,1.4,3,3.7,0.8,2.184715373,2.639738513,3.255989642,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,100,100,P1,,2,3,0.7,2,6.4,1.3,3,2.6,0.3,2.12528218,2.589740491,3.018162074,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,100,,P2,,2,5.5,1.1,3,3.3,0.7,3,10.9,1.7,2.489896102,3.179048239,3.792446417,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,100,,P3,,2,4.5,0.9,2,9,2,3,6.6,0.9,2.365212389,2.851640912,3.487233598,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,101,101,P1,,2,4.5,1.3,3,2.6,0.4,3,9.8,2.3,2.473367519,3.02095345,3.942474545,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,101,,P2,,2,4.5,1.1,2,9.8,2.3,3,6.5,2.2,2.417234769,2.942474545,3.882001216,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,101,,P3,,2,2.7,1,3,2.6,0.8,3,3.8,1.9,2.07748392,3.033275821,3.604071324,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,102,102,P1,,2,4.9,1.9,3,5,1.5,4,4.2,1.1,2.710320607,3.575716642,4.387224756,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,102,,P2,,2,4.9,1.5,3,3.7,1,4,3.6,0.4,2.568475648,3.299650121,4.165956233,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,102,,P3,,2,5,1.1,3,3.2,0.9,3,9.6,1.9,2.457786464,3.194606128,3.830585045,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,103,103,P1,,2,3,0.5,2,7,1.3,3,4.4,0.7,2.101755598,2.611577877,3.307523319,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,103,,P2,,2,4.7,0.9,3,2.6,0.4,3,6.4,0.9,2.381912386,3.02095345,3.479190061,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,103,,P3,,2,3,0.6,2,6.6,1.5,3,4,0.3,2.113282753,2.655221343,3.181449866,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
1,104,104,P1,,2,2.9,1,2,6,1.5,3,3.4,0.6,2.139399369,2.631517203,3.177265371,3/23/2016,4/12/2016,4/14/2016,4/17/2016,20,22,25
