"","plot","HNO","DWTOTALLEAF","DWMSL","DWLBR","DWTOTALSTEM","DWAP","DWGP","DWMP","DWPOD","WHOLE","geno","DAP","site"
"3515","91",8,14.679,2.359,12.32,12.978,NA,NA,NA,6.941,34.598,"RIJC374",62,1
"3516","91",9,8.11,NA,8.11,7.33,0.095,NA,NA,9.926,25.366,"RIJC374",69,1
"3517","91",10,0,NA,NA,22.42,1.964,NA,NA,19.9286666666667,42.3486666666667,"RIJC374",76,1
"3518","91",11,0,NA,NA,23.99,3.74,NA,27.408,31.148,55.138,"RIJC374",106,1
"3519","92",1,0.1774,0.1774,NA,0.0292,NA,NA,NA,0,0.2066,"TM6",13,1
"3520","92",2,0.4765,0.4765,NA,0.0902,NA,NA,NA,0,0.5667,"TM6",20,1
"3521","92",3,1.333,1.273,0.06,0.291,NA,NA,NA,0,1.624,"TM6",27,1
"3522","92",5,4.172,2.753,1.419,1.86,NA,NA,NA,0,6.032,"TM6",41,1
"3523","92",6,9.129,3.994,5.135,3.959,NA,NA,NA,0,13.088,"TM6",48,1
"3524","92",7,11.96,5.27,6.69,8.12,NA,NA,NA,1.06,21.14,"TM6",55,1
"3525","92",8,21.168,6.677,14.491,12.173,NA,NA,NA,8.585,41.926,"TM6",62,1
"3526","92",9,25.49,NA,25.49,28.31,0.241,NA,NA,17.2,71,"TM6",69,1
"3527","92",10,6.32,NA,6.32,8.33,NA,NA,NA,14.159,28.809,"TM6",76,1
"3528","92",11,0,NA,NA,NA,1.93,NA,29.83,31.76,31.76,"TM6",90,1
"3529","93",1,0.1378,0.1378,NA,0.0176,NA,NA,NA,0,0.1554,"RIJC225",13,1
"3530","93",2,0.5398,0.482,0.0578,0.1467,NA,NA,NA,0,0.6865,"RIJC225",20,1
"3531","93",3,1.152,1.08,0.072,0.301,NA,NA,NA,0,1.453,"RIJC225",27,1
"3532","93",5,4.148,2.369,1.779,2.782,NA,NA,NA,0,6.93,"RIJC225",41,1
"3533","93",6,11.049,2.924,8.125,7.255,NA,NA,NA,1.071,19.375,"RIJC225",48,1
"3534","93",7,9.49,2.33,7.16,9.46,NA,NA,NA,5.149,24.099,"RIJC225",55,1
"3535","93",8,7.769,2.079,5.69,7.16,NA,NA,NA,3.934,18.863,"RIJC225",62,1
"3536","93",9,13.61,NA,13.61,1.114,12.802,NA,NA,27.979,42.703,"RIJC225",69,1
"3537","93",10,7.87,NA,7.87,12.35,0.614,NA,NA,12.105,32.325,"RIJC225",76,1
"3538","93",11,2.93,NA,2.93,11.95,3.1,2.38,12.78,18.26,33.14,"RIJC225",85,1
"3539","94",1,0.3165,0.3165,NA,0.054,NA,NA,NA,0,0.3705,"TM1",13,1
"3540","94",2,1.2995,1.2995,NA,0.3005,NA,NA,NA,0,1.6,"TM1",20,1
"3541","94",3,2.065,1.794,0.271,0.806,NA,NA,NA,0,2.871,"TM1",27,1
"3542","94",5,5.039,2.578,2.461,3.105,NA,NA,NA,0.758,8.902,"TM1",41,1
"3543","94",6,13.223,3.397,9.826,10.24,NA,NA,NA,9.81,33.273,"TM1",48,1
"3544","94",7,13.849,1.999,11.85,12.39,NA,NA,NA,34.678,60.917,"TM1",55,1
"3545","94",8,10.52,2.77,7.75,8.91,NA,NA,NA,15.36,34.79,"TM1",62,1
"3546","94",9,4.92,NA,4.92,12.35,3.007,NA,NA,56.747,74.017,"TM1",69,1
"3547","94",10,3.75,NA,3.75,11.59,2.01,NA,NA,57.11,72.45,"TM1",76,1
"3548","94",11,0.05,NA,0.05,9.14,0.25,NA,52.86,53.11,62.3,"TM1",85,1
"3549","95",6,8.712,3.37,5.342,5.039,NA,NA,NA,0,13.751,"RIJC002",48,1
"3550","95",7,15.694,6.404,9.29,11.13,NA,NA,NA,1.199,28.023,"RIJC002",55,1
"3551","95",8,10,6.76,3.24,5.02,NA,NA,NA,0.831,15.851,"RIJC002",62,1
"3552","95",11,1.731,NA,1.731,30.78,4.324,NA,28.443,32.767,65.278,"RIJC002",111,1
"3553","96",3,0.778,0.684,0.094,0.221,NA,NA,NA,0,0.999,"RIJC240",27,1
"3554","96",5,3.113,2.103,1.01,1.43,NA,NA,NA,0,4.543,"RIJC240",41,1
"3555","96",6,17.57,5.88,11.69,11.96,NA,NA,NA,0.469,29.999,"RIJC240",48,1
"3556","96",7,20.278,5.158,15.12,10.31,NA,NA,NA,1.237,31.825,"RIJC240",55,1
"3557","96",8,21.02,2.17,18.85,26.47,NA,NA,NA,8.46,55.95,"RIJC240",62,1
"3558","96",10,23.93,NA,23.93,51.81,1.566,NA,46.14,47.706,123.446,"RIJC240",76,1
"3559","96",11,0,NA,NA,12.08,0.3,0.15,25.19,25.64,37.72,"RIJC240",92,1
"3560","97",5,4.343,2.459,1.884,2.072,NA,NA,NA,0,6.415,"TM8",41,1
"3561","97",8,6.11,2.55,3.56,3.79,NA,NA,NA,4.645,14.545,"TM8",62,1
"3562","97",9,14.72,NA,14.72,12.65,0.616,NA,NA,33.735,61.105,"TM8",69,1
"3563","97",10,1.78,NA,1.78,3.29,0.329,NA,NA,22.602,27.672,"TM8",76,1
"3564","97",11,0.364,NA,0.364,8.842,0.0209,NA,58.66,58.6809,67.8869,"TM8",104,1
"3565","98",11,25.673,NA,25.673,9.492,2.862,NA,2.82,5.682,40.847,"RIJC367",99,1
"3566","99",8,17.42,4.81,12.61,10.32,NA,NA,NA,16.156,43.896,"RIJC324",62,1
"3567","99",9,16.49,NA,16.49,14.47,NA,NA,NA,7.572,38.532,"RIJC324",69,1
"3568","99",10,19.65,NA,19.65,18.14,NA,NA,NA,16.403,54.193,"RIJC324",76,1
"3569","99",11,1.438,NA,1.438,8.41,2.339,0.163,9.903,12.405,22.253,"RIJC324",106,1
"3570","D1",1,0,NA,NA,0.009,NA,NA,NA,0,0.009,"OACRex",9,1
"3571","D1",2,0.1319,0.1319,NA,0.0219,NA,NA,NA,0,0.1538,"OACRex",16,1
"3572","D1",3,1.32,1.309,0.011,0.33,NA,NA,NA,0,1.65,"OACRex",23,1
"3573","D1",4,3.431,2.89,0.541,1.179,NA,NA,NA,0,4.61,"OACRex",30,1
"3574","D1",5,8.732,4.968,3.764,4.001,NA,NA,NA,0,12.733,"OACRex",37,1
"3575","D1",6,16.486,7.076,9.41,10.03,NA,NA,NA,0.337,26.853,"OACRex",44,1
"3576","D1",7,22.85,8.78,14.07,23.81,NA,NA,NA,4.748,51.408,"OACRex",52,1
"3577","D1",8,23.101,5.831,17.27,29.55,NA,NA,NA,16.52,69.171,"OACRex",59,1
"3578","D1",9,24.54,NA,24.54,37.14,0.109,NA,NA,39.159,100.839,"OACRex",66,1
"3579","D1",10,30.19,NA,30.19,47.14,0.12,NA,NA,85.05,162.38,"OACRex",73,1
"3580","D1",11,3.261,NA,3.261,30.439,1.676,NA,33.098,34.774,68.474,"OACRex",93,1
"3581","D11",1,0,NA,NA,0.0098,NA,NA,NA,0,0.0098,"Vista",9,1
"3582","D11",2,0.3412,0.3412,NA,0.0466,NA,NA,NA,0,0.3878,"Vista",16,1
"3583","D11",3,1.021,1.021,NA,0.192,NA,NA,NA,0,1.213,"Vista",23,1
"3584","D11",4,3.505,3.109,0.396,1.197,NA,NA,NA,0,4.702,"Vista",30,1
"3585","D11",5,7.051,4.461,2.59,3.919,NA,NA,NA,0,10.97,"Vista",37,1
"3586","D11",6,17.836,7.606,10.23,10.77,NA,NA,NA,0,28.606,"Vista",44,1
"3587","D11",7,15.774,6.764,9.01,16.32,NA,NA,NA,0.884,32.978,"Vista",52,1
"3588","D11",8,25.994,5.314,20.68,37.99,NA,NA,NA,6.53,70.514,"Vista",59,1
"3589","D11",9,24.57,NA,24.57,34.33,0.213,NA,NA,30.777,89.677,"Vista",66,1
"3590","D11",11,4.951,NA,4.951,33.64,3.717,NA,5.422,9.139,47.73,"Vista",98,1
"3591","D13",1,0,NA,NA,0.018,NA,NA,NA,0,0.018,"CDCWM2",9,1
"3592","D13",2,0.6107,0.5963,0.0144,0.1084,NA,NA,NA,0,0.7191,"CDCWM2",16,1
"3593","D13",3,1.173,1.141,0.032,0.314,NA,NA,NA,0,1.487,"CDCWM2",23,1
"3594","D13",4,4.098,2.757,1.341,2.218,NA,NA,NA,0,6.316,"CDCWM2",30,1
"3595","D13",5,6.308,3.978,2.33,4.717,NA,NA,NA,0,11.025,"CDCWM2",37,1
"3596","D13",6,19.101,5.871,13.23,17.85,NA,NA,4.312,4.312,41.263,"CDCWM2",44,1
"3597","D13",7,17.608,5.418,12.19,20.7,NA,NA,NA,21.771,60.079,"CDCWM2",52,1
"3598","D13",8,14.251,1.761,12.49,17.65,NA,NA,NA,53.11,85.011,"CDCWM2",59,1
"3599","D13",9,9.57,NA,9.57,23.58,NA,NA,NA,55.67,88.82,"CDCWM2",66,1
"3600","D13",10,12.42,NA,12.42,18.15,0.303,NA,NA,35.693,66.263,"CDCWM2",73,1
"3601","D13",11,0.853,NA,0.853,14.107,NA,NA,52.53,52.53,67.49,"CDCWM2",93,1
"3602","D14",1,0.0818,0.0818,NA,0.0101,NA,NA,NA,0,0.0919,"AC compass",9,1
"3603","D14",1,0.0818,0.0818,NA,0.0101,NA,NA,NA,0,0.0919,"AC compass",9,1
"3604","D14",2,0.2276,0.2276,NA,0.0408,NA,NA,NA,0,0.2684,"AC compass",16,1
"3605","D14",2,0.2276,0.2276,NA,0.0408,NA,NA,NA,0,0.2684,"AC compass",16,1
"3606","D14",3,3.763,2.498,1.265,1.464,NA,NA,NA,0,5.227,"AC compass",23,1
"3607","D14",3,3.763,2.498,1.265,1.464,NA,NA,NA,0,5.227,"AC compass",23,1
"3608","D14",4,4.721,3.566,1.155,1.656,NA,NA,NA,0,6.377,"AC compass",30,1
"3609","D14",4,4.721,3.566,1.155,1.656,NA,NA,NA,0,6.377,"AC compass",30,1
"3610","D14",5,8.537,0.324,8.213,3.185,NA,NA,NA,0,11.722,"AC compass",37,1
"3611","D14",5,8.537,0.324,8.213,3.185,NA,NA,NA,0,11.722,"AC compass",37,1
"3612","D14",6,16.783,8.093,8.69,10.49,NA,NA,NA,0.808,28.081,"AC compass",44,1
"3613","D14",6,16.783,8.093,8.69,10.49,NA,NA,NA,0.808,28.081,"AC compass",44,1
"3614","D14",7,31.197,8.407,22.79,26.71,NA,NA,NA,8.245,66.152,"AC compass",52,1
"3615","D14",7,31.197,8.407,22.79,26.71,NA,NA,NA,8.245,66.152,"AC compass",52,1
"3616","D14",8,14.349,3.439,10.91,21.25,NA,NA,NA,13.825,49.424,"AC compass",59,1
"3617","D14",8,14.349,3.439,10.91,21.25,NA,NA,NA,13.825,49.424,"AC compass",59,1
"3618","D14",10,15,NA,15,21.91,0.063,NA,NA,45.673,82.583,"AC compass",73,1
"3619","D14",10,15,NA,15,21.91,0.063,NA,NA,45.673,82.583,"AC compass",73,1
"3620","D14",11,0.6605,NA,0.6605,11.343,1.0775,NA,34.043,35.1205,47.124,"AC compass",93,1
"3621","D14",11,0.6605,NA,0.6605,11.343,1.0775,NA,34.043,35.1205,47.124,"AC compass",98,1
"3622","D15",1,0.0161,0.0161,NA,0.0034,NA,NA,NA,0,0.0195,"Tepary22",9,1
"3623","D15",2,0.096,0.096,NA,0.0222,NA,NA,NA,0,0.1182,"Tepary22",16,1
"3624","D15",3,0.6005,0.5048,0.0957,0.135,NA,NA,NA,0,0.7355,"Tepary22",23,1
"3625","D15",4,1.977,0.906,1.071,0.828,NA,NA,NA,0,2.805,"Tepary22",30,1
"3626","D15",5,6.832,0.772,6.06,4.404,NA,NA,NA,0,11.236,"Tepary22",37,1
"3627","D15",6,11.748,1.578,10.17,9,NA,NA,NA,0.795,21.543,"Tepary22",44,1
"3628","D15",7,18.62,1.87,16.75,18.48,NA,NA,NA,7.289,44.389,"Tepary22",52,1
"3629","D15",9,22.17,NA,22.17,30.47,0.491,NA,NA,35.077,87.717,"Tepary22",66,1
"3630","D15",11,0,NA,NA,13.147,0.288,0.426,38.641,39.355,52.502,"Tepary22",93,1
"3631","D16",1,0.1054,0.1054,NA,0.0177,NA,NA,NA,0,0.1231,"Pv230",9,1
"3632","D16",2,0.5479,0.5479,NA,0.1004,NA,NA,NA,0,0.6483,"Pv230",16,1
"3633","D16",3,3.693,2.435,1.258,1.74,NA,NA,NA,0,5.433,"Pv230",23,1
"3634","D16",4,3.975,2.531,1.444,1.926,NA,NA,NA,0,5.901,"Pv230",30,1
"3635","D16",5,6.14,2.98,3.16,3.739,NA,NA,NA,0,9.879,"Pv230",37,1
"3636","D16",6,10.031,4.291,5.74,6.93,NA,NA,NA,2.829,19.79,"Pv230",44,1
"3637","D16",7,11.942,2.342,9.6,11.97,NA,NA,NA,8.308,32.22,"Pv230",52,1
"3638","D16",8,18.714,1.874,16.84,23.85,NA,NA,NA,35.636,78.2,"Pv230",59,1
"3639","D16",9,9.27,NA,9.27,13,2.43,NA,NA,46.63,68.9,"Pv230",66,1
"3640","D16",10,9.14,NA,9.14,21.1,1.759,NA,NA,76.659,106.899,"Pv230",73,1
"3641","D16",11,1.89,NA,1.89,12.8,0.536,NA,43.98,44.516,59.206,"Pv230",86,1
"3642","D17",1,0.0827,0.0827,NA,0.0016,NA,NA,NA,0,0.0843,"Lightning",9,1
"3643","D17",2,0.293,0.293,NA,0.0393,NA,NA,NA,0,0.3323,"Lightning",16,1
"3644","D17",3,2.309,2.309,NA,1.509,NA,NA,NA,0,3.818,"Lightning",23,1
"3645","D17",4,3.127,2.876,0.251,1.296,NA,NA,NA,0,4.423,"Lightning",30,1
"3646","D17",5,10.556,4.186,6.37,4.268,NA,NA,NA,0,14.824,"Lightning",37,1
"3647","D17",6,13.257,7.177,6.08,9.11,NA,NA,NA,0.753,23.12,"Lightning",44,1
"3648","D17",7,17.089,7.569,9.52,14.17,NA,NA,NA,4.851,36.11,"Lightning",52,1
"3649","D17",8,15.198,5.748,9.45,20.89,NA,NA,NA,12.173,48.261,"Lightning",59,1
"3650","D17",9,14.39,NA,14.39,26.01,NA,NA,NA,21.565,61.965,"Lightning",66,1
"3651","D17",10,12,NA,12,33.86,0.121,NA,NA,56.011,101.871,"Lightning",73,1
"3652","D17",11,11.819,NA,11.819,35.641,2.002,NA,48.7,50.702,98.162,"Lightning",93,1
"3653","D18",1,0.0731,0.0731,NA,0.0102,NA,NA,NA,0,0.0833,"Nautica",9,1
"3654","D18",2,0.4013,0.4013,NA,0.0507,NA,NA,NA,0,0.452,"Nautica",16,1
"3655","D18",3,2.43,2.43,NA,1.491,NA,NA,NA,0,3.921,"Nautica",23,1
"3656","D18",4,3.176,2.802,0.374,1.032,NA,NA,NA,0,4.208,"Nautica",30,1
"3657","D18",5,6.645,4.305,2.34,3.819,NA,NA,NA,0,10.464,"Nautica",37,1
"3658","D18",6,9.471,6.971,2.5,4.2,NA,NA,NA,0,13.671,"Nautica",44,1
"3659","D18",7,19.52,4.36,15.16,22.75,NA,NA,NA,2.632,44.902,"Nautica",52,1
"3660","D18",8,18.296,4.556,13.74,27.8,NA,NA,NA,7.878,53.974,"Nautica",59,1
"3661","D18",9,25,NA,25,39.23,0.245,NA,NA,23.048,87.278,"Nautica",66,1
"3662","D18",10,23.97,NA,23.97,38.27,1.539,NA,NA,52.039,114.279,"Nautica",73,1
"3663","D18",11,6.635,NA,6.635,29.72,2.401,0.058,NA,27.249,63.604,"Nautica",98,1
"3664","D19",1,0.0477,0.0477,NA,0.0097,NA,NA,NA,0,0.0574,"Envoy",9,1
"3665","D19",2,0.4351,0.4351,NA,0.0693,NA,NA,NA,0,0.5044,"Envoy",16,1
"3666","D19",3,4.05,2.64,1.41,1.676,NA,NA,NA,0,5.726,"Envoy",23,1
"3667","D19",4,3.034,1.749,1.285,1.421,NA,NA,NA,0,4.455,"Envoy",30,1
"3668","D19",5,11.5975,4.2815,7.316,8.9065,NA,NA,NA,0,20.504,"Envoy",37,1
"3669","D19",6,13.931,4.011,9.92,4.13,NA,NA,NA,3.919,21.98,"Envoy",44,1
"3670","D19",7,15.75,3.27,12.48,16.33,NA,NA,NA,8.975,41.055,"Envoy",52,1
"3671","D19",8,11.52,1.73,9.79,23.08,NA,NA,NA,12.36,46.96,"Envoy",59,1
"3672","D19",9,12.57,NA,12.57,26.13,1.569,NA,NA,33.012,71.712,"Envoy",66,1
"3673","D19",10,4.29,NA,4.29,15.35,0.339,NA,NA,53.749,73.389,"Envoy",73,1
"3674","D19",11,0,NA,NA,NA,4.81,NA,4.8,13.61,13.61,"Envoy",84,1
"3675","D2",1,0,NA,NA,0.011,NA,NA,NA,0,0.011,"Navigator",9,1
"3676","D2",2,0.2926,0.2926,NA,0.0412,NA,NA,NA,0,0.3338,"Navigator",16,1
"3677","D2",3,3.428,2.178,1.25,1.406,NA,NA,NA,0,4.834,"Navigator",23,1
"3678","D2",4,3.344,2.898,0.446,1.163,NA,NA,NA,0,4.507,"Navigator",30,1
"3679","D2",5,3.237,1.717,1.52,1.172,NA,NA,NA,0,4.409,"Navigator",37,1
"3680","D2",6,20.319,9.239,11.08,11.11,NA,NA,NA,0,31.429,"Navigator",44,1
"3681","D2",7,17.722,4.182,13.54,15.94,NA,NA,NA,0.825,34.487,"Navigator",52,1
"3682","D2",8,26.83,7.925,18.905,27.58,NA,NA,NA,11.015,65.425,"Navigator",59,1
"3683","D2",9,22.84,NA,22.84,33.72,4.458,NA,NA,22.253,78.813,"Navigator",66,1
"3684","D2",10,14.99,NA,14.99,25.3,1.016,NA,NA,39.726,80.016,"Navigator",73,1
"3685","D2",11,10.841,NA,10.841,69.26,19.295,NA,63.06,82.355,162.456,"Navigator",93,1
"3686","D20",1,0.0192,0.0192,NA,0.005,NA,NA,NA,0,0.0242,"Tepary32",9,1
"3687","D20",2,0.2137,0.2019,0.0118,0.0286,NA,NA,NA,0,0.2423,"Tepary32",16,1
"3688","D20",3,3.755,2.098,1.657,1.469,NA,NA,NA,0,5.224,"Tepary32",23,1
"3689","D20",4,4.338,1.621,2.717,1.486,NA,NA,NA,0,5.824,"Tepary32",30,1
"3690","D20",5,7.436,1.936,5.5,4.293,NA,NA,NA,0,11.729,"Tepary32",37,1
"3691","D20",6,15.185,2.665,12.52,8.1,NA,NA,NA,0.259,23.544,"Tepary32",44,1
"3692","D20",7,11.611,1.031,10.58,11.29,NA,NA,NA,1.568,24.469,"Tepary32",52,1
"3693","D21",1,0.0654,0.0654,NA,0.0077,NA,NA,NA,0,0.0731,"Nautica",9,1
"3694","D21",2,0.2202,0.2202,NA,0.0387,NA,NA,NA,0,0.2589,"Nautica",16,1
"3695","D21",3,2.117,2.117,NA,1.468,NA,NA,NA,0,3.585,"Nautica",23,1
"3696","D21",4,2.669,2.335,0.334,0.852,NA,NA,NA,0,3.521,"Nautica",30,1
"3697","D21",5,7.033,4.723,2.31,3.651,NA,NA,NA,0,10.684,"Nautica",37,1
"3698","D21",6,8.419,5.779,2.64,4.12,NA,NA,NA,0.137,12.676,"Nautica",44,1
"3699","D21",7,20.081,4.201,15.88,17.65,NA,NA,NA,4.561,42.292,"Nautica",52,1
"3700","D21",8,15.275,2.525,12.75,23.19,1.577,NA,NA,18.805,57.27,"Nautica",59,1
"3701","D21",9,18.68,NA,18.68,26.97,0.964,NA,NA,33.615,79.265,"Nautica",66,1
"3702","D21",10,27.26,NA,27.26,35.12,0.195,NA,NA,63.665,126.045,"Nautica",73,1
"3703","D21",11,32.71,NA,32.71,77.99,3.39,NA,75.74,79.42,190.12,"Nautica",105,1
"3704","D22",1,0,NA,NA,0.0061,NA,NA,NA,0,0.0061,"Tepary22",9,1
"3705","D22",2,0.115,0.115,NA,0.027,NA,NA,NA,0,0.142,"Tepary22",16,1
"3706","D22",4,0.915,0.704,0.211,0.316,NA,NA,NA,0,1.231,"Tepary22",30,1
"3707","D22",5,3.373,0.653,2.72,2.099,NA,NA,NA,0,5.472,"Tepary22",37,1
"3708","D22",6,9.748,1.488,8.26,4.39,NA,NA,NA,0.44,14.578,"Tepary22",44,1
"3709","D22",7,16.082,1.618,14.464,12.193,NA,NA,NA,0.996,29.271,"Tepary22",52,1
"3710","D23",1,0.1093,0.1093,NA,0.0111,NA,NA,NA,0,0.1204,"Avalanche",9,1
"3711","D23",2,0.2833,0.2833,NA,0.1738,NA,NA,NA,0,0.4571,"Avalanche",16,1
"3712","D23",3,3.601,2.289,1.312,1.477,NA,NA,NA,0,5.078,"Avalanche",23,1
"3713","D23",4,2.944,2.658,0.286,0.992,NA,NA,NA,0,3.936,"Avalanche",30,1
"3714","D23",5,6.623,3.183,3.44,3.599,NA,NA,NA,0,10.222,"Avalanche",37,1
"3715","D23",6,11.878,2.368,9.51,8.72,NA,NA,NA,0,20.598,"Avalanche",44,1
"3716","D23",7,19.276,6.166,13.11,14.83,NA,NA,NA,0.953,35.059,"Avalanche",52,1
"3717","D23",8,16.26,4.27,11.99,20.15,NA,NA,NA,4.776,41.186,"Avalanche",59,1
"3718","D23",9,28.73,NA,28.73,38.93,0.899,NA,NA,25.203,92.863,"Avalanche",66,1
"3719","D23",11,2.92,NA,2.92,30.64,2.65,NA,52.12,54.77,88.33,"Avalanche",105,1
"3720","D24",1,0,NA,NA,NA,NA,NA,NA,0,0,"Tepary32",9,1
"3721","D24",2,0.1616,0.1616,NA,0.034,NA,NA,NA,0,0.1956,"Tepary32",16,1
"3722","D24",3,0.462,0.359,0.103,0.099,NA,NA,NA,0,0.561,"Tepary32",23,1
"3723","D24",4,2.761,1.264,1.497,0.845,NA,NA,NA,0,3.606,"Tepary32",30,1
"3724","D24",5,7.329,1.438,5.891,3.732,NA,NA,NA,0,11.061,"Tepary32",37,1
"3725","D24",6,10.277,2.677,7.6,3.6,NA,NA,NA,0.151,14.028,"Tepary32",44,1
"3726","D24",7,29.91,2.12,27.79,15.11,NA,NA,NA,2.445,47.465,"Tepary32",52,1
"3727","D25",1,0,NA,NA,0.0092,NA,NA,NA,0,0.0092,"Lightning",9,1
"3728","D25",2,0.2992,0.2992,NA,0.0488,NA,NA,NA,0,0.348,"Lightning",16,1
"3729","D25",3,0.8,0.8,NA,0.183,NA,NA,NA,0,0.983,"Lightning",23,1
"3730","D25",4,3.656,3.229,0.427,1.346,NA,NA,NA,0,5.002,"Lightning",30,1
"3731","D25",5,6.019,4.929,1.09,2.736,NA,NA,NA,0,8.755,"Lightning",37,1
"3732","D25",6,2.22,0.98,1.24,3.76,NA,NA,NA,0.34,6.32,"Lightning",44,1
"3733","D25",7,19.326,9.156,10.17,20.19,NA,NA,NA,5.482,44.998,"Lightning",52,1
"3734","D25",8,9.826,5.166,4.66,14.55,NA,NA,NA,10.05,34.426,"Lightning",59,1
"3735","D25",10,14.29,NA,14.29,20.36,2.214,NA,NA,48.174,82.824,"Lightning",73,1
"3736","D25",11,2.914,NA,2.914,31.6,0.854,0.021,74.13,75.005,109.519,"Lightning",105,1
"3737","D26",1,0,NA,NA,0.0034,NA,NA,NA,0,0.0034,"CDCWM2",9,1
"3738","D26",2,0.2703,0.2703,NA,0.0569,NA,NA,NA,0,0.3272,"CDCWM2",16,1
"3739","D26",3,0.582,0.549,0.033,0.183,NA,NA,NA,0,0.765,"CDCWM2",23,1
"3740","D26",4,3.07,2.826,0.244,1.382,NA,NA,NA,0,4.452,"CDCWM2",30,1
"3741","D26",5,3.795,2.625,1.17,3.144,NA,NA,NA,0,6.939,"CDCWM2",37,1
"3742","D26",6,14.513,5.723,8.79,13.52,NA,NA,NA,3.599,31.632,"CDCWM2",44,1
"3743","D26",7,15.028,3.338,11.69,22.15,NA,NA,NA,15.495,52.673,"CDCWM2",52,1
"3744","D26",9,6.26,NA,6.26,11.22,1.077,NA,NA,34.05,51.53,"CDCWM2",66,1
"3745","D26",10,5.55,NA,5.55,13.89,3.435,NA,NA,17.094,36.534,"CDCWM2",73,1
"3746","D26",11,3.4,NA,3.4,14.62,NA,NA,NA,31.04,49.06,"CDCWM2",105,1
"3747","D27",1,0.083,0.083,NA,0.0108,NA,NA,NA,0,0.0938,"Centa Pupil",9,1
"3748","D27",1,0.083,0.083,NA,0.0108,NA,NA,NA,0,0.0938,"Centa Pupil",9,1
"3749","D27",2,0.3348,0.3348,NA,0.0562,NA,NA,NA,0,0.391,"Centa Pupil",16,1
"3750","D27",2,0.3348,0.3348,NA,0.0562,NA,NA,NA,0,0.391,"Centa Pupil",16,1
"3751","D27",3,0.504,0.504,NA,0.117,NA,NA,NA,0,0.621,"Centa Pupil",23,1
"3752","D27",3,0.504,0.504,NA,0.117,NA,NA,NA,0,0.621,"Centa Pupil",23,1
"3753","D27",4,3.398,1.741,1.657,3.68,NA,NA,NA,0,7.078,"Centa Pupil",30,1
"3754","D27",4,3.398,1.741,1.657,3.68,NA,NA,NA,0,7.078,"Centa Pupil",30,1
"3755","D27",5,8.223,4.863,3.36,4.556,NA,NA,NA,0,12.779,"Centa Pupil",37,1
"3756","D27",5,8.223,4.863,3.36,4.556,NA,NA,NA,0,12.779,"Centa Pupil",37,1
"3757","D27",6,8.09,5.32,2.77,3.49,NA,NA,NA,0.215,11.795,"Centa Pupil",44,1
"3758","D27",6,8.09,5.32,2.77,3.49,NA,NA,NA,0.215,11.795,"Centa Pupil",44,1
"3759","D27",7,15.783,4.803,10.98,12.65,NA,NA,NA,3.526,31.959,"Centa Pupil",52,1
"3760","D27",7,15.783,4.803,10.98,12.65,NA,NA,NA,3.526,31.959,"Centa Pupil",52,1
"3761","D27",8,10.487,3.037,7.45,11.58,NA,NA,NA,8.465,30.532,"Centa Pupil",59,1
"3762","D27",8,10.487,3.037,7.45,11.58,NA,NA,NA,8.465,30.532,"Centa Pupil",59,1
"3763","D27",9,12.59,NA,12.59,19.82,0.48,NA,NA,26.33,58.74,"Centa Pupil",66,1
"3764","D27",9,12.59,NA,12.59,19.82,0.48,NA,NA,26.33,58.74,"Centa Pupil",66,1
"3765","D27",10,14.36,NA,14.36,14.87,0.07,NA,NA,38.94,68.17,"Centa Pupil",73,1
"3766","D27",10,14.36,NA,14.36,14.87,0.07,NA,NA,38.94,68.17,"Centa Pupil",73,1
"3767","D27",11,9.04,NA,9.04,23.045,1.194,NA,60.21,61.404,93.489,"Centa Pupil",90,1
"3768","D27",11,9.04,NA,9.04,23.045,1.194,NA,60.21,61.404,93.489,"Centa Pupil",93,1
"3769","D28",1,0.0569,0.0569,NA,0.0089,NA,NA,NA,0,0.0658,"AC compass",9,1
"3770","D28",2,0.1265,0.1265,NA,0.023,NA,NA,NA,0,0.1495,"AC compass",16,1
"3771","D28",3,1.833,1.833,NA,1.435,NA,NA,NA,0,3.268,"AC compass",23,1
"3772","D28",4,2.095,1.659,0.436,0.725,NA,NA,NA,0,2.82,"AC compass",30,1
"3773","D28",5,6.847,3.957,2.89,4.279,NA,NA,NA,0,11.126,"AC compass",37,1
"3774","D28",6,10.648,5.478,5.17,3.97,NA,NA,NA,0.191,14.809,"AC compass",44,1
"3775","D28",7,24.748,8.658,16.09,19.51,NA,NA,NA,4.37,48.628,"AC compass",52,1
"3776","D28",8,11.381,1.236,10.145,15.759,NA,NA,NA,10.952,38.092,"AC compass",59,1
"3777","D28",9,16.14,NA,16.14,23.12,0.724,NA,NA,18.266,57.526,"AC compass",66,1
"3778","D28",10,8.65,NA,8.65,13.69,1.168,NA,NA,21.638,43.978,"AC compass",73,1
"3779","D28",11,10.24,NA,10.24,33.75,3.21,NA,25.52,28.73,72.72,"AC compass",105,1
"3780","D3",4,1.589,1.43,0.159,0.502,NA,NA,NA,0,2.091,"OACThunder",30,1
"3781","D30",9,34.26,NA,34.26,49.44,0.164,NA,NA,23.902,107.602,"VAX1",66,1
"3782","D30",10,22.91,NA,22.91,36.5,0.121,NA,NA,46.751,106.161,"VAX1",73,1
"3783","D30",11,8.89,NA,8.89,58.72,2.22,NA,NA,50.26,117.87,"VAX1",105,1
