Period,time,Tavg,Tmin,Tmax,srad
5/3/2016,8:00,26.17222222,25.37222222,26.68888889,372.05
5/3/2016,9:00,28.13888889,27.61111111,28.65,526.35
5/3/2016,10:00,29.60555556,28.87777778,30.41111111,650.5
5/3/2016,11:00,31.06111111,30.43888889,31.45,706.88
5/3/2016,12:00,29.76666667,26.78888889,31.52777778,321.35
5/3/2016,13:00,28.75,26.15,30.87777778,570.27
5/3/2016,14:00,29.59444444,26.5,31.45,522.12
5/3/2016,15:00,27.87777778,26.86111111,29.08888889,412.68
5/3/2016,16:00,29.36111111,28.92222222,29.53888889,400.2
5/3/2016,17:00,28.5,27.97222222,28.86111111,218.9
5/3/2016,18:00,27.75,27.12222222,28.16111111,73.1
5/3/2016,19:00,25.77777778,24.82777778,26.62777778,4.5
5/3/2016,20:00,23.67222222,23.13888889,24.27222222,0
5/3/2016,21:00,22.38888889,22.15,22.58888889,0
5/3/2016,22:00,21.64444444,21.28888889,21.86111111,0
5/3/2016,23:00,20.93333333,20.72222222,21.16111111,0
5/4/2016,0:00,20.63888889,20.45,20.77777778,0
5/4/2016,1:00,21.2,21.01111111,21.45,0.03
5/4/2016,2:00,21.63333333,21.6,21.67222222,0.08
5/4/2016,3:00,21.5,21.38888889,21.62222222,0.07
5/4/2016,4:00,21.47777778,21.38888889,21.6,0.08
5/4/2016,5:00,22.02222222,21.82222222,22.23888889,0.23
5/4/2016,6:00,22.45555556,22.37777778,22.55,8.39
5/4/2016,7:00,21.97222222,21.81111111,22.15,51.03
5/4/2016,8:00,22.21111111,21.96111111,22.4,75.94
5/4/2016,9:00,21.25,20.57222222,21.61111111,93.73
5/4/2016,10:00,21.65,21.46111111,21.78888889,65.37
5/4/2016,11:00,21.17222222,19.83888889,21.67777778,33.61
5/4/2016,12:00,19.70555556,19.3,20.42777778,183.94
5/4/2016,13:00,21.01666667,20.77222222,21.18888889,140.13
5/4/2016,14:00,21.17777778,21.07777778,21.27777778,75.75
5/4/2016,15:00,21.59444444,21.08888889,22.7,215.62
5/4/2016,16:00,23.87777778,23.67777778,24.26111111,304.55
5/4/2016,17:00,23.7,23.41111111,23.93888889,155.77
5/4/2016,18:00,22.95,22.43888889,23.41111111,19.97
5/4/2016,19:00,19.02222222,18.2,19.62777778,2.13
5/4/2016,20:00,18.83888889,18.32222222,19.26111111,0.04
5/4/2016,21:00,17.77777778,17.6,18.08888889,0.03
5/4/2016,22:00,17.05,16.56111111,17.47777778,0.03
5/4/2016,23:00,16.21111111,16.15,16.32777778,0.03
5/5/2016,0:00,15.91666667,15.82222222,16.01111111,0.02
5/5/2016,1:00,15.65,15.37777778,15.82777778,0.01
5/5/2016,2:00,14.12777778,13.41111111,15.07222222,0.02
5/5/2016,3:00,13.71666667,13.42222222,14,0.01
5/5/2016,4:00,12.78333333,12.53888889,13.2,0.02
5/5/2016,5:00,13.2,13,13.42777778,0.65
5/5/2016,6:00,14.6,13.62222222,15.87222222,63.44
5/5/2016,7:00,17.42222222,16.46111111,18.22222222,260.25
5/5/2016,8:00,19.24444444,18.58888889,20.07222222,463.93
5/5/2016,9:00,21.55555556,20.62222222,22.37222222,647.1
5/5/2016,10:00,23.43333333,23,24.06111111,790.5
5/5/2016,11:00,24.6,24.02777778,25.21111111,881.25
5/5/2016,12:00,25.88333333,25.47777778,26.1,914.75
5/5/2016,13:00,26.31111111,26.06111111,26.43888889,896.5
5/5/2016,14:00,26.61666667,26.42777778,26.85,784.5
5/5/2016,15:00,26.58333333,26.3,26.92777778,645.27
5/5/2016,16:00,25.63888889,25.12222222,25.97777778,430.38
5/5/2016,17:00,24.65,24.06111111,25.25,263.28
5/5/2016,18:00,23.01666667,22.11111111,23.97222222,75.37
5/5/2016,19:00,20.26666667,18.85,21.45,4.17
5/5/2016,20:00,18.60555556,18.42222222,18.82777778,0
5/5/2016,21:00,16.92777778,15.92222222,17.93888889,0
5/5/2016,22:00,15.15,14.47222222,15.71111111,0
5/5/2016,23:00,13.43333333,13.22777778,13.87222222,0
5/6/2016,0:00,12.89444444,12.58888889,13.17222222,0
5/6/2016,1:00,11.75,11.5,12.1,0
5/6/2016,2:00,11.02777778,10.77777778,11.27777778,0
5/6/2016,3:00,12.64444444,10.56111111,13.82777778,0
5/6/2016,4:00,13.36111111,13.01111111,13.62777778,0
5/6/2016,5:00,12.82777778,12.46111111,13.02222222,0.74
5/6/2016,6:00,12.75,12.21111111,13.5,67.48
5/6/2016,7:00,14.46111111,13.8,15.07222222,271.33
5/6/2016,8:00,15.96111111,15.32222222,16.57777778,477.8
5/6/2016,9:00,18.35,17.28888889,19.33888889,663.55
5/6/2016,10:00,20.16666667,19.53888889,20.72222222,810.5
5/6/2016,11:00,21.46666667,20.88888889,21.88888889,867
5/6/2016,12:00,22.42777778,22.07222222,22.63888889,919.25
5/6/2016,13:00,23.69444444,23.35,24.02222222,910
5/6/2016,14:00,24.32777778,24.12222222,24.52222222,827.5
5/6/2016,15:00,24.80555556,24.65,25,690.05
5/6/2016,16:00,24.88333333,24.77222222,24.97222222,504.3
5/6/2016,17:00,24.36111111,23.97222222,24.62222222,300.13
5/6/2016,18:00,22.61111111,21.63888889,23.55,81.16
5/6/2016,19:00,19.78333333,18.58888889,21.02222222,5.47
5/6/2016,20:00,18.47222222,18.25,18.65,0
5/6/2016,21:00,17.77777778,17.27777778,18.16111111,0
5/6/2016,22:00,16.48333333,16.23888889,16.83888889,0
5/6/2016,23:00,15.53333333,15.2,16.06111111,0
5/7/2016,0:00,14.03333333,13.32777778,15.05,0
5/7/2016,1:00,12.71666667,12.25,13.27777778,0
5/7/2016,2:00,11.92222222,11.6,12.33888889,0
5/7/2016,3:00,11.35,11.11111111,11.65,0
5/7/2016,4:00,10.79444444,10.57222222,11.07777778,0
5/7/2016,5:00,10.1,9.911111111,10.28888889,0.86
5/7/2016,6:00,10.94444444,9.7,13.01111111,66.76
5/7/2016,7:00,16.78333333,15,18.45,266.37
5/7/2016,8:00,20.2,18.97222222,20.92777778,469.2
5/7/2016,9:00,22.04444444,21.17222222,22.81111111,651.8
5/7/2016,10:00,23.9,23.3,24.52777778,795.5
5/7/2016,11:00,24.95,24.8,25.18888889,884
5/7/2016,12:00,25.77222222,25.52222222,25.95,910.25
5/7/2016,13:00,26.22777778,25.82777778,26.6,893.25
5/7/2016,14:00,26.77222222,26.6,26.95,813
5/7/2016,15:00,27.27777778,27.07777778,27.38888889,676.45
5/7/2016,16:00,27.47222222,27.2,27.57222222,502.65
5/7/2016,17:00,27.32777778,27.03888889,27.61111111,306.9
5/7/2016,18:00,25.71666667,24.23888889,26.88888889,83.97
5/7/2016,19:00,20.86111111,19.37222222,22.61111111,4.42
5/7/2016,20:00,18.95,18.58888889,19.4,0
5/7/2016,21:00,17.91666667,17.71111111,18.02222222,0
5/7/2016,22:00,17.57222222,17.32222222,17.72222222,0
5/7/2016,23:00,16.91666667,16.62222222,17.27777778,0
5/8/2016,0:00,15.7,15.11111111,16.15,0
5/8/2016,1:00,14.32777778,13.92222222,14.61111111,0
5/8/2016,2:00,13.79444444,13.62777778,14.06111111,0
5/8/2016,3:00,13.95,13.73888889,14.27222222,0
5/8/2016,4:00,14.9,14.4,15.65,0
5/8/2016,5:00,15.43888889,15.27222222,15.67222222,0.8
5/8/2016,6:00,16.01666667,15.2,17.41111111,61.93
5/8/2016,7:00,19.70555556,18.58888889,20.7,254.83
5/8/2016,8:00,22.82222222,21.7,24.01111111,455.03
5/8/2016,9:00,25.41666667,24.76111111,26.06111111,635.95
5/8/2016,10:00,27.13888889,26.62222222,27.62777778,782.25
5/8/2016,11:00,28.42222222,28.1,28.71111111,868
5/8/2016,12:00,29.31111111,28.87777778,29.57777778,896
5/8/2016,13:00,30.07777778,29.53888889,30.45,884.5
5/8/2016,14:00,30.87222222,30.68888889,31.07777778,804.25
5/8/2016,15:00,31.26111111,31.1,31.42222222,671.73
5/8/2016,16:00,31.55,31.25,32.1,499.72
5/8/2016,17:00,31.28888889,30.88888889,31.82222222,303.95
5/8/2016,18:00,28.88333333,27.02222222,30.7,79.48
5/8/2016,19:00,25.25555556,24.42222222,26.25,4.67
5/8/2016,20:00,23.10555556,22.36111111,23.76111111,0
5/8/2016,21:00,20.55555556,19.57777778,21.68888889,0
5/8/2016,22:00,18.33333333,17.63888889,19.15,0
5/8/2016,23:00,17.12222222,16.76111111,17.45,0
5/9/2016,0:00,15.94444444,15.53888889,16.3,0
5/9/2016,1:00,15.21666667,14.97777778,15.43888889,0
5/9/2016,2:00,14.58888889,14.37222222,14.76111111,0
5/9/2016,3:00,14.30555556,14.18888889,14.52222222,0
5/9/2016,4:00,13.91111111,13.85,13.96111111,0
5/9/2016,5:00,13.6,13.53888889,13.63888889,1.14
5/9/2016,6:00,14.65555556,13.5,16.58888889,62.69
5/9/2016,7:00,19.01666667,17.73888889,20.17222222,264.97
5/9/2016,8:00,22.99444444,21.52222222,24.17222222,478.05
5/9/2016,9:00,24.90555556,24.22777778,25.77777778,541.1
5/9/2016,10:00,26.92222222,26.12222222,27.4,768.25
5/9/2016,11:00,28.55555556,27.82222222,29.31111111,867
5/9/2016,12:00,29.72777778,29.16111111,30.3,885.25
5/9/2016,13:00,30.67777778,30.38888889,31.06111111,873.5
5/9/2016,14:00,31.33888889,31.06111111,31.6,796.75
5/9/2016,15:00,31.57222222,31.48888889,31.77222222,662.43
5/9/2016,16:00,31.5,31.36111111,31.67777778,495.62
5/9/2016,17:00,30.88888889,30.63888889,31.21111111,307.5
5/9/2016,18:00,29.17222222,28.1,30.32777778,77.68
5/9/2016,19:00,25.04444444,23.12222222,27.32777778,3.78
5/9/2016,20:00,24.43333333,24.18888889,24.62222222,0
5/9/2016,21:00,23.68333333,23.18888889,24.22222222,0
5/9/2016,22:00,22.61666667,22.18888889,22.98888889,0
5/9/2016,23:00,21.30555556,20.87222222,21.72222222,0
5/10/2016,0:00,20.18888889,19.95,20.5,0
5/10/2016,1:00,18.72777778,17.87222222,19.77222222,0
5/10/2016,2:00,17.57222222,17.42222222,17.81111111,0
5/10/2016,3:00,17.15555556,17.07222222,17.37777778,0
5/10/2016,4:00,18.36666667,18.17222222,18.47777778,0
5/10/2016,5:00,17.42777778,16.91111111,18.07777778,0.44
5/10/2016,6:00,17.28333333,16.87222222,18.12777778,45.93
5/10/2016,7:00,20.73333333,19.28888889,21.52222222,155.58
5/10/2016,8:00,23.8,21.98888889,25.07777778,452.37
5/10/2016,9:00,26.27777778,25.77222222,26.77222222,640.38
5/10/2016,10:00,27.75,27.27777778,28.37222222,714.1
5/10/2016,11:00,28.32222222,27.87777778,28.76111111,627.07
5/10/2016,12:00,28.78888889,28.45,29.32777778,651.32
5/10/2016,13:00,29.71111111,29.07222222,30.01111111,857.75
5/10/2016,14:00,30.41111111,30.02777778,30.73888889,779.93
5/10/2016,15:00,30,29.82222222,30.37777778,385.55
5/10/2016,16:00,29.61111111,29.32222222,29.8,214.43
5/10/2016,17:00,28.65,28.07777778,29.16111111,87.99
5/10/2016,18:00,26.95555556,26.17777778,27.82777778,30.2
5/10/2016,19:00,25.4,25.07222222,25.8,2.01
5/10/2016,20:00,24.58888889,24.17777778,24.88888889,0
5/10/2016,21:00,23.75,23.55,23.96111111,0
5/10/2016,22:00,23.16111111,23.01111111,23.32222222,0
5/10/2016,23:00,22.70555556,22.52222222,22.97222222,0
5/11/2016,0:00,22.06111111,21.52777778,22.33888889,0
5/11/2016,1:00,19.80555556,18.91111111,20.97777778,0
5/11/2016,2:00,18.80555556,18.76111111,18.86111111,0
5/11/2016,3:00,19.16666667,18.82222222,19.66111111,0
5/11/2016,4:00,19.69444444,19.58888889,19.73888889,0
5/11/2016,5:00,19.27777778,19.08888889,19.47777778,0.65
5/11/2016,6:00,19.82777778,19.25,20.57222222,41.76
5/11/2016,7:00,21.98888889,20.62222222,23.6,184.39
5/11/2016,8:00,25.62222222,24.77777778,26.37777778,442.55
5/11/2016,9:00,27.33888889,26.82222222,27.83888889,605.62
5/11/2016,10:00,28.7,28.27222222,29.27777778,711.25
5/11/2016,11:00,29.44444444,29.07222222,29.92222222,708.95
5/11/2016,12:00,30.88333333,30.45,31.18888889,900.5
5/11/2016,13:00,31.40555556,31.01111111,31.85,783.8
5/11/2016,14:00,32.23333333,31.96111111,32.58888889,816.5
5/11/2016,15:00,32.24444444,31.7,32.8,588.5
5/11/2016,16:00,32.57222222,32.41111111,32.67777778,502.53
5/11/2016,17:00,30.35,29.63888889,31.1,142.43
5/11/2016,18:00,28.96666667,28.41111111,29.38888889,81.41
5/11/2016,19:00,26.65555556,25.83888889,27.42777778,6.53
5/11/2016,20:00,26.23333333,25.35,27.1,0
5/11/2016,21:00,25.45555556,24.72777778,26.07777778,0
5/11/2016,22:00,23.91666667,23.51111111,24.28888889,0
5/11/2016,23:00,22.77222222,22.42222222,23.22777778,0
5/12/2016,0:00,21.87222222,21.42222222,22.13888889,0
5/12/2016,1:00,20.51666667,20.37222222,20.71111111,0
5/12/2016,2:00,19.92222222,19.58888889,20.12777778,0
5/12/2016,3:00,19.12222222,18.92222222,19.28888889,0
5/12/2016,4:00,18.75,18.65,18.9,0
5/12/2016,5:00,18.76666667,18.62222222,18.82777778,1.65
5/12/2016,6:00,19.28333333,18.67222222,20.28888889,53.36
5/12/2016,7:00,22.5,20.87222222,24.06111111,248.3
5/12/2016,8:00,25.9,25,26.68888889,372.57
5/12/2016,9:00,27.69444444,27.06111111,28.11111111,551.43
5/12/2016,10:00,28.70555556,28.12777778,29.06111111,584.73
5/12/2016,11:00,30.40555556,29.5,30.91111111,829.5
5/12/2016,12:00,30.89444444,30.4,31.33888889,739.9
5/12/2016,13:00,32.16666667,31.91111111,32.35,767.95
5/12/2016,14:00,31.99444444,31.68888889,32.37222222,634.92
5/12/2016,15:00,31.27222222,30.87777778,31.68888889,495.15
5/12/2016,16:00,30.66666667,30.6,30.77222222,288.53
5/12/2016,17:00,30.81666667,30.42777778,31.12222222,277.85
5/12/2016,18:00,28.5,27.58888889,29.68888889,86.6
5/12/2016,19:00,25.93888889,24.97777778,27.17777778,5.31
5/12/2016,20:00,24.19444444,23.72222222,24.57222222,0
5/12/2016,21:00,22.70555556,22.08888889,23.32777778,0
5/12/2016,22:00,21.67777778,20.9,22.58888889,0
5/12/2016,23:00,20.44444444,20.23888889,20.82777778,0
5/13/2016,0:00,19.65555556,19.33888889,20.17777778,0
5/13/2016,1:00,19.3,18.92222222,19.6,0
5/13/2016,2:00,18.63333333,18.52222222,18.81111111,0
5/13/2016,3:00,18.22222222,18.11111111,18.4,0
5/13/2016,4:00,18.25555556,18.12222222,18.31111111,0
5/13/2016,5:00,18.08888889,17.92777778,18.23888889,1.15
5/13/2016,6:00,19.01111111,17.93888889,20.52777778,65.8
5/13/2016,7:00,22.67222222,21.38888889,23.86111111,253.6
5/13/2016,8:00,25.61111111,24.66111111,26.67222222,443.72
5/13/2016,9:00,27.82222222,26.97222222,28.42777778,619.7
5/13/2016,10:00,29.25,28.75,29.87222222,751.5
5/13/2016,11:00,30.57222222,30.15,30.72777778,719.23
5/13/2016,12:00,31.61111111,31.26111111,32.02222222,826
5/13/2016,13:00,31.74444444,31.15,32.3,548.18
5/13/2016,14:00,32.43888889,31.47777778,32.98888889,576.15
5/13/2016,15:00,25.43333333,21.7,30.81111111,296.34
5/13/2016,16:00,26.40555556,25.32222222,27.83888889,435
5/13/2016,17:00,27.29444444,24.85,29.13888889,242.25
5/13/2016,18:00,25.17222222,24.65,25.42222222,84.54
5/13/2016,19:00,23.50555556,22.87777778,24.07222222,3.79
5/13/2016,20:00,22.93333333,22.86111111,23,0
5/13/2016,21:00,23.29444444,23.22222222,23.36111111,0
5/13/2016,22:00,22.74444444,22.67222222,22.9,0
5/13/2016,23:00,22.49444444,22.41111111,22.57777778,0
5/14/2016,0:00,22.26666667,22.12777778,22.41111111,0
5/14/2016,1:00,21.89444444,21.65,22.08888889,0
5/14/2016,2:00,21.5,21.35,21.77222222,0
5/14/2016,3:00,21.35,21.22222222,21.52777778,0
5/14/2016,4:00,21,20.93888889,21.07222222,0.01
5/14/2016,5:00,20.82222222,20.57777778,20.93888889,1.29
5/14/2016,6:00,20.9,20.55,21.52222222,65.7
5/14/2016,7:00,22.44444444,21.9,22.91111111,252.5
5/14/2016,8:00,24.08888889,23.38888889,24.81111111,450.58
5/14/2016,9:00,26.21111111,25.56111111,26.82777778,630.45
5/14/2016,10:00,27.83333333,27.47777778,28.25,774.5
5/14/2016,11:00,28.84444444,28.62777778,29.1,865
5/14/2016,12:00,30.09444444,29.72222222,30.45,870.5
5/14/2016,13:00,30.77777778,30.28888889,31.36111111,740.1
5/14/2016,14:00,31.36111111,30.97222222,31.61111111,769.8
5/14/2016,15:00,31.65,31.36111111,31.92777778,638.23
5/14/2016,16:00,31.67777778,31.35,31.91111111,503.27
5/14/2016,17:00,30.4,30.02222222,30.9,310.95
5/14/2016,18:00,28.15555556,27.02777778,29.27777778,99.34
5/14/2016,19:00,25.30555556,24.15,26.37777778,6.76
5/14/2016,20:00,22.71666667,21.95,23.62777778,0
5/14/2016,21:00,21.21111111,20.98888889,21.42222222,0
5/14/2016,22:00,20.52222222,20.15,20.82222222,0
5/14/2016,23:00,18.66111111,17.95,19.63888889,0
5/15/2016,0:00,17.36666667,17.02222222,17.67777778,0
5/15/2016,1:00,16.51666667,16.38888889,16.72222222,0
5/15/2016,2:00,16.82222222,16.37222222,17.92222222,0
5/15/2016,3:00,19.12777778,18.93888889,19.32777778,0
5/15/2016,4:00,19.39444444,19.32222222,19.45,0
5/15/2016,5:00,19.19444444,19.16111111,19.22777778,1.26
5/15/2016,6:00,19.87222222,19.25,20.52222222,52.82
5/15/2016,7:00,22.02777778,21.28888889,22.56111111,217.05
5/15/2016,8:00,23.67222222,22.43888889,24.87222222,406.83
5/15/2016,9:00,25.76111111,24.96111111,26.4,641.38
5/15/2016,10:00,27.15,26.9,27.37222222,737.25
5/15/2016,11:00,28.40555556,27.87222222,29.02777778,848.25
5/15/2016,12:00,29.52777778,29.32222222,29.76111111,849.5
5/15/2016,13:00,30.32222222,30.06111111,30.52777778,894.25
5/15/2016,14:00,30.67222222,30.47222222,30.77222222,755.3
5/15/2016,15:00,31.11666667,30.88888889,31.32222222,626.77
5/15/2016,16:00,30.55,30.36111111,30.71111111,447.72
5/15/2016,17:00,30.35,29.96111111,30.52777778,304.83
5/15/2016,18:00,28.28333333,27.72777778,29.42222222,64.26
5/15/2016,19:00,25.07222222,24.22777778,26.68888889,7.43
5/15/2016,20:00,24.70555556,24.25,25.11111111,0
5/15/2016,21:00,23.52222222,23.12222222,23.96111111,0
5/15/2016,22:00,22.77222222,22.47222222,23.02777778,0
5/15/2016,23:00,21.75555556,21.27222222,22.16111111,0
5/16/2016,0:00,20.83888889,20.73888889,21.12222222,0
5/16/2016,1:00,20.17777778,19.23888889,20.97777778,0
5/16/2016,2:00,18.76666667,18.56111111,19.08888889,0
5/16/2016,3:00,18.23333333,18,18.41111111,0
5/16/2016,4:00,17.73888889,17.62222222,17.81111111,0
5/16/2016,5:00,17.45555556,17.37222222,17.53888889,1.47
5/16/2016,6:00,18.61666667,17.51111111,20.23888889,65.38
5/16/2016,7:00,22,21.3,22.57777778,213.67
5/16/2016,8:00,23.75,23.03888889,24.42222222,278.65
5/16/2016,9:00,26.68888889,25.61111111,27.62222222,591.3
5/16/2016,10:00,29.42777778,28.8,30.17777778,785.25
5/16/2016,11:00,30.31666667,29.87222222,30.82222222,772
5/16/2016,12:00,31.36111111,30.77222222,31.97777778,836.32
5/16/2016,13:00,32.13333333,31.83888889,32.25,835.07
5/16/2016,14:00,32.67777778,32.48888889,32.92222222,811
5/16/2016,15:00,31.97222222,31.45,32.85,431.05
5/16/2016,16:00,29.85555556,29.07222222,30.67222222,47.88
5/16/2016,17:00,27.78333333,26.13888889,28.77222222,39.76
5/16/2016,18:00,26.88888889,26.22222222,27.46111111,28.75
5/16/2016,19:00,25.95,25.66111111,26.23888889,2.1
5/16/2016,20:00,24.03888889,23.22222222,24.88888889,0
5/16/2016,21:00,23.05555556,22.82222222,23.41111111,0
5/16/2016,22:00,23.71666667,23.57222222,23.82222222,0.01
5/16/2016,23:00,23.44444444,23.41111111,23.47222222,0
5/17/2016,0:00,23.87777778,23.81111111,23.92777778,0
5/17/2016,1:00,23.76111111,23.63888889,23.87777778,0
5/17/2016,2:00,23.55555556,23.52777778,23.58888889,0
5/17/2016,3:00,23.35,23.21111111,23.48888889,0
5/17/2016,4:00,23.07777778,23,23.17777778,0
5/17/2016,5:00,22.87777778,22.85,22.9,0.77
5/17/2016,6:00,23.26666667,22.98888889,23.53888889,38.55
5/17/2016,7:00,24.08333333,23.7,24.58888889,103.17
5/17/2016,8:00,25.35555556,24.86111111,25.92777778,171.82
5/17/2016,9:00,27.10555556,26.6,27.4,317
5/17/2016,10:00,28.93888889,28.27222222,29.73888889,559.48
5/17/2016,11:00,30.17777778,29.62222222,30.62222222,466.17
5/17/2016,12:00,30.85555556,30.21111111,31.46111111,537.42
5/17/2016,13:00,31.95,31.57777778,32.23888889,676.03
5/17/2016,14:00,31.75555556,31.2,32.17777778,360.67
5/17/2016,15:00,23.6,22.32222222,26.7,39.85
5/17/2016,16:00,23.42222222,23,23.7,131.75
5/17/2016,17:00,23.06111111,22.92777778,23.31111111,9.83
5/17/2016,18:00,22.18888889,21.45,23.02222222,0.71
5/17/2016,19:00,21.57222222,21.31111111,21.86111111,0.08
5/17/2016,20:00,21.79444444,21.73888889,21.86111111,0.01
5/17/2016,21:00,21.67222222,21.63888889,21.73888889,0.01
5/17/2016,22:00,21.70555556,21.68888889,21.72777778,0.02
5/17/2016,23:00,21.63888889,21.6,21.66111111,0.02
5/18/2016,0:00,21.57222222,21.5,21.62777778,0.04
5/18/2016,1:00,21.3,21.12777778,21.5,0.04
5/18/2016,2:00,21.07222222,20.98888889,21.15,0.06
5/18/2016,3:00,20.99444444,20.92222222,21.02777778,0.07
5/18/2016,4:00,20.88333333,20.86111111,20.92222222,0.07
5/18/2016,5:00,20.89444444,20.82777778,20.95,0.59
5/18/2016,6:00,21.06111111,20.88888889,21.31111111,49.05
5/18/2016,7:00,21.6,21.32777778,21.97777778,84.75
5/18/2016,8:00,23.08333333,22.46111111,23.86111111,257.03
5/18/2016,9:00,25.31111111,24.42777778,26.51111111,472.62
5/18/2016,10:00,27.32777778,26.93888889,28.06111111,678.48
5/18/2016,11:00,28.42777778,28.1,28.77222222,701.45
5/18/2016,12:00,29.7,29.22777778,30.32222222,805
5/18/2016,13:00,30.82777778,30.46111111,31.3,780.65
5/18/2016,14:00,31.38333333,31.13888889,31.57777778,683.3
5/18/2016,15:00,31.39444444,30.93888889,31.91111111,543.4
5/18/2016,16:00,31.61666667,31.33888889,31.88888889,420.3
5/18/2016,17:00,30.72222222,30.47777778,31.32777778,258.55
5/18/2016,18:00,29.64444444,28.73888889,30.61111111,108.89
5/18/2016,19:00,27.4,26.52777778,28.37777778,6.63
5/18/2016,20:00,26.15,25.96111111,26.23888889,0
5/18/2016,21:00,24.77777778,24.33888889,25.37222222,0
5/18/2016,22:00,24.3,24.25,24.36111111,0
5/18/2016,23:00,24.26666667,24.16111111,24.35,0
5/19/2016,0:00,24.01111111,23.86111111,24.15,0
5/19/2016,1:00,23.18333333,22.58888889,23.78888889,0
5/19/2016,2:00,22.06111111,21.67777778,22.48888889,0
5/19/2016,3:00,21.48333333,21.36111111,21.66111111,0
5/19/2016,4:00,21.66666667,21.52777778,21.87222222,0.01
5/19/2016,5:00,21.35,21.16111111,21.55,1.68
5/19/2016,6:00,21.95555556,21.75,22.21111111,57.69
5/19/2016,7:00,23.15,22.32222222,24.27222222,198.08
5/19/2016,8:00,25.94444444,25.13888889,26.88888889,369.07
5/19/2016,9:00,27.95555556,27.72222222,28.37777778,437.9
5/19/2016,10:00,29.3,29.11111111,29.45,624.9
5/19/2016,11:00,30.46111111,30.32222222,30.62222222,820
5/19/2016,12:00,31.29444444,31.02222222,31.48888889,832.05
5/19/2016,13:00,29.63333333,28.77222222,31.35,430.13
5/19/2016,14:00,30.92222222,28.82777778,32.15,627.95
5/19/2016,15:00,31.95,31.67777778,32.3,634.9
5/19/2016,16:00,31.76111111,31.5,31.98888889,448.85
5/19/2016,17:00,30.94444444,30.52777778,31.21111111,290.3
5/19/2016,18:00,29.37777778,28.67777778,30.11111111,97.45
5/19/2016,19:00,27.33333333,26.27222222,28.3,6.34
5/19/2016,20:00,25.47777778,24.17777778,26.38888889,0
5/19/2016,21:00,23.32777778,22.87222222,23.8,0
5/19/2016,22:00,22.32777778,22.12777778,22.6,0
5/19/2016,23:00,22.06666667,21.95,22.16111111,0
5/20/2016,0:00,21.71111111,21.32777778,21.88888889,0
5/20/2016,1:00,20.71111111,20.36111111,21.12777778,0
5/20/2016,2:00,20.25,19.87222222,20.52222222,0
5/20/2016,3:00,19.70555556,19.62222222,19.75,0
5/20/2016,4:00,19.53333333,19.45,19.62222222,0
5/20/2016,5:00,19.63888889,19.52222222,19.82222222,2.02
5/20/2016,6:00,20.56666667,19.96111111,21.3,70.98
5/20/2016,7:00,22.86666667,21.91111111,23.97777778,181.35
5/20/2016,8:00,25.94444444,24.72777778,27.22222222,338.95
5/20/2016,9:00,28.17777778,27.66111111,28.71111111,440.02
5/20/2016,10:00,28.85555556,25.77222222,30.08888889,542.6
5/20/2016,11:00,21.22222222,20.6,22.22777778,223.03
5/20/2016,12:00,23.81666667,22.82777778,25.15,503.92
5/20/2016,13:00,26.37777778,25.63888889,27.3,643.3
5/20/2016,14:00,26.95,26.67777778,27.25,488.7
5/20/2016,15:00,27.36666667,27.27777778,27.48888889,334.38
5/20/2016,16:00,27.30555556,27.07777778,27.5,145.55
5/20/2016,17:00,27.07222222,26.62777778,27.37777778,104.58
5/20/2016,18:00,25.01111111,23.02222222,26.38888889,17.37
5/20/2016,19:00,22.62777778,22.35,22.95,1.64
5/20/2016,20:00,22.46666667,22.4,22.53888889,0
5/20/2016,21:00,22.42777778,22.41111111,22.46111111,0.01
5/20/2016,22:00,22.22777778,22.15,22.38888889,0.01
5/20/2016,23:00,21.95555556,21.82777778,22.08888889,0.01
5/21/2016,0:00,21.68888889,21.63888889,21.77222222,0.02
5/21/2016,1:00,21.47222222,21.33888889,21.52222222,0.03
5/21/2016,2:00,21.2,21.15,21.25,0.04
5/21/2016,3:00,20.83333333,20.65,21.01111111,0.06
5/21/2016,4:00,20.55555556,20.32777778,20.68888889,0.06
5/21/2016,5:00,19.96111111,19.75,20.12777778,0.82
5/21/2016,6:00,20.53888889,19.93888889,21.43888889,75.38
5/21/2016,7:00,22.32222222,21.97222222,23.06111111,295.9
5/21/2016,8:00,23.97222222,22.95,24.61111111,424.95
5/21/2016,9:00,25.50555556,24.97222222,26.27222222,567.3
5/21/2016,10:00,27.16666667,26.43888889,27.83888889,785.75
5/21/2016,11:00,28.5,28.27222222,28.93888889,763.23
5/21/2016,12:00,29.55,29.13888889,29.92222222,850.25
5/21/2016,13:00,30.02777778,29.92222222,30.18888889,763.95
5/21/2016,14:00,30.56111111,30.32222222,30.93888889,718.8
5/21/2016,15:00,31.03888889,30.91111111,31.2,621.53
5/21/2016,16:00,31.21111111,31.1,31.37777778,514.9
5/21/2016,17:00,30.68888889,29.86111111,31.31111111,268.35
5/21/2016,18:00,29.24444444,28.32222222,30.22777778,96.52
5/21/2016,19:00,26.59444444,26.02777778,27.12777778,4.34
5/21/2016,20:00,25.67777778,25.11111111,26.47222222,0
5/21/2016,21:00,24.27222222,23.82777778,24.8,0
5/21/2016,22:00,23.46666667,23.27777778,23.62777778,0
5/21/2016,23:00,22.86111111,22.71111111,23.1,0
5/22/2016,0:00,22.48888889,22.42777778,22.61111111,0
